id,article_id,comment_counter,comment_id,text,reactions,post_time,author,replies
601,10099582,source2_10099582_8,439828_0,"an article masquerading as a critique of Enbridge and harper, which is really shooting down the opposition to pipelines. don't buy this spin.the unspoken message in this article is that pipelines are good for Canada, and we need a &quot;reasoned&quot; dialogue. it paints opposition to pipelines as damaging to Canada's economic interests. in other words it is repeating the harper line, and only slightly criticising the &quot;process&quot; originally engaged in by Enbridge and the government, which allowed them to lose control of the narrative.so the pipelines and their safety records, or enormously increased tanker traffic on the west coast are not the problems.. what is the problem is that harper muffed his propaganda.",{},"Mar 22, 2013",clarification,No
602,10099582,source2_10099582_9,733947_0,"heavy crude pipeliners, tar tanker proponents,rats, shrews, lemmings and other vermin-see nothing wrong with soiling their own nest,yet they brand survivalists asradical environmentalists",{},"Mar 22, 2013",kussncynik,No
603,10099582,source2_10099582_10,487218_0,"Gateway is hardly dead since harper's heavy crudegov't now has the final say,which will be based on their science, they claim..oliver announced yesterday, in the shadow ofthe budget, that Kitimat port was redesignatedas a public port, this without consulting or evennotifying Kitimat town or corporate stakeholdersat Kitimat.Canadians seem unaware that foreign registeredtankers cannot be held liable for spills, andEnbridge's limited pipeliine liability ends at theshore.",{},"Mar 22, 2013",kussncynik,Yes
604,10099582,source2_10099582_10_0,487218_0,a public port?this mean I can moor my boat for free?that I own it?what utter claptrap from mr oliver.,{},"Mar 22, 2013",sailorken,No
605,10099582,source2_10099582_11,788242_0,"Yeah, what spin...elizabethmaymp.ca/news/publications/press-releases/2013/03/20/olivers-spin-fails-to-cover-a-negligent-record-on-tanker-safety/",{},"Mar 22, 2013",pmagn,No
606,10099582,source2_10099582_12,764326_0,"Thanks for your unbiased, fair, and balanced article on the subject of pipelines, tar sands oil, and environmentalists, Mr. Joe Oliver .... oops, I mean, umm, Gary Mason.Your disparaging remarks about &quot;radical&quot; environmentalists put you fully in the fossil fuel industry camp. While you pooh-pooh the safety concerns of the citizens of BC, elsewhere in the news are articles about Enbridge and the ongoing debacle of their pipeline spill in Michigan a couple of years ago - a &quot;minor&quot; spill that will ultimately cost them a billion or more, and it still hasn't been cleaned up.So, thanks again for your opinions, Joe Oliver .... oops, sorry, I mean, Gary Mason.",{},"Mar 22, 2013",Darryl Williams,Yes
607,10099582,source2_10099582_12_0,764326_0,"BC and it's billions in Coal royalties , mines, clear cutting, pulp mills etc is in no position to throw stones! Don't yap about green BC because as fast as BC can it is building Ports, LNG facilities Pipelines, and Heavy Oil refineries, so where are the greenies on all this? And where do you think the heavy oil is conming from?",{},"Mar 22, 2013",Richard _S,No
608,10099582,source2_10099582_12_1,764326_0," This only shows that the NDP is not the party of working people: a bunch of elitists, college professors and left-wing wackadoos who couldn't get a job in private industry. Who would hire them?",{},"Mar 22, 2013",Freddie Campau Jr.,No
609,10099582,source2_10099582_12_2,764326_0," Your disillusioned Freddie. My Dad, a lifetime NDPer, worked as a TransCanada Pipelines exec for over 30 years. Please stop with hateful mischaracterizations of the NDP.",{},"Mar 22, 2013",MyCatIsFat,No
610,10099582,source2_10099582_12_3,764326_0, Ha! Right. On. The. Money.,{},"Mar 22, 2013",m_whiteley,No
611,10099582,source2_10099582_13,825057_0,First of all Canada needs an energy plan for Canada. It is rediculus that Eastern Canada imports Oil when we have surplus in Western Canada.British Columbians are being told the pipleline is good for us when the opposite is true.A few jobs and all the risk!The negatives far outweigh the positives.No to Oil tankers plying the waters out of kitimat.,{},"Mar 22, 2013",rollandmiller,No
612,10099582,source2_10099582_14,472539_0,"Does anybody else see this piece, posing as a critique of Enbridge, to really be an attempt by the writer to brand those opposed to the Northern Gateway as &quot;overly dramatic&quot; and &quot;self-serving&quot;?",{},"Mar 22, 2013",Pundit Slayer,Yes
613,10099582,source2_10099582_14_0,472539_0,Yep.,{},"Mar 22, 2013",pmagn,No
614,10099582,source2_10099582_14_1,472539_0," same writer thinks cristy can still win,dreamer....",{},"Mar 22, 2013",sailorken,No
615,10099582,source2_10099582_15,852840_0,"Most reasonable British Columbians would support a pipeline that was on a reasonable and different route, that had a credible risk mitigation plan and that had solid economic benefits to BC beyond simply passing Alberta's oil to Asia.Fact is many of my friends here in Vancouver were shocked to learn that full tankers of crude have been moving up and down Burrard Inlet for decades with no incidents - proving that we can move oil responsibly and safely IF (and it's a BIG IF) it's done right.Doing it right does not include risking pristine wilderness in dangerous waters that cannot be adequately patrolled let alone easily accessed should something go wrong. Doing it right involves consultation with stakeholders in BC and actually LISTENING to the legitimate concerns of British Columbians and then addressing these concerns in a substantive way. Doing it right is not having Alberta Premier Alison Redford going on national television to tell British Columbians that &quot;...it's Alberta's oil but Canada's coastline&quot;.So far it's not been done right and Mr. Mason calls it - the well is poisoned. A good pipeline proposal with a well thought out route, proper consultation with stakeholders and solid, real benefits to BC is going to have much more difficulty even getting a fair hearing. With an NDP government a certainty in two months, you can pretty much guarantee that there will be no new pipelines in the foreseeable future.",{},"Mar 22, 2013",Cap'n Ranty,Yes
616,10099582,source2_10099582_15_0,852840_0,"While you are correct that tankers have been moving into Burrard inlet for decades they only number about one per week and they are tiny by comparison to the tankers that would be needed for export to Asia.For the most part I agree with your points on what would be required for BC to support a pipeline however, the conditions you've outlined pretty much guarantees that any new west coast pipeline wouldn't be profitable. Which is ok with most of us in the opposition to Northern Gateway.Many in the media like to bring up that we need plastics and that we drive cars etc, which totally looses sight of the fact that Northern Gateway and proposed Kinder Morgan expansion have nothing to do with domestic consumption and everything to do with export to Asia, that too has not helped the cause, anymore than Harper referring to regular BC residents as being radical environmentalists.Badge we now wear with honor thank you very much Mr. Harper.",{},"Mar 22, 2013",OceanEscape,No
617,10099582,source2_10099582_15_1,852840_0," If the oil were for needed domestic consumption, there would be much less opposition, and a greater chance the pipeline would get built.Until that scenario happens, it will never get built.",{},"Mar 22, 2013",richmond anon,No
618,10099582,source2_10099582_16,108170_0,"Another slap in the face of British Columbians courtesy of HarperPartyGovernment(tm) (a Wholly-Owned Subsidiary of the PRC) aka Harper Canada: h t t p://www.cbc.ca/daybreaknorth/interviews/2013/03/22/kitimat-mayor-rio-tinto-alcan-dont-know-what-public-port-announcement-means/What happened, Harper Canada? Couldn't be bothered to let us know? Or just don't care?Listen to the tape, Rest of Canada, and ask yourself if you would like to be treated this way?Another example of Harper and Enbridge and their culture of deviance.",{},"Mar 22, 2013",Mrs. Whiggins,No
619,10099582,source2_10099582_17,016823_0,"2009. The height when a certain PhD showed up on a certain business channel and blew his stack. While I admire the tenacity on display from this son of the environmental movement, economics is not his strong suit nor the reasoning this article speaks of.There is no difference between BC, First Nations or Oakville/Mississauga. No one want's energy infrastructure but we all need it for a healthy economy. Electricity, gasoline, natural gas. Our mutual funds, stocks, ratings on our government debt. Jobs, social programs, national security.Something other than fossil fuels but what? The environmentalists have failed to provide a pragmatic alternative. The media speaks of slime algae, garbage and the sun but still no real world alternative.Paralysis on energy favours only the politician until unemployment levels, debt and the odd scandal skewer them in THE END.",{},"Mar 22, 2013",G.Will.standonguard,Yes
620,10099582,source2_10099582_17_0,016823_0,and your very dull point is???,{},"Mar 22, 2013",sailorken,No
621,10099582,source2_10099582_18,572374_0,"1. LNG is far different from heavy tar sands crude. LNG is going to happen, it has the agreement of mostly all First Nations who's land their projects would traverse, I only know of one, which is only one tribe of that Nation who is opposed. But that Nation is fighting it because that is where all five pipeline if there were to get approved would traverse side by side, which is pretty scary.2. it is impossible to hold foreign registered tar tankersliable for spills, Enbridge's Northern Gateway Ltd will not be required to carry enough liability to clean up a large spill like their Kalamazoo spill.3. The great bear rainforest is pristine wilderness, and Douglas channel is one of the most dangerous channels to travel in the world especially in bad weather, which is pretty frequent there, even enbridge see's this fact a threat to their attempt to sell their pipeline that's why in one of their t.v. commercials they erased over 1000 square kilometers islands from their map to make it look like a nice wide open channel, when it's really maze of islands, here's a link to that: www.huffingtonpost.ca/2012/08/16/enbridge-douglas-channel-islands_n_1789223.html",{},"Mar 22, 2013",Native_Pride_Nationwide,Yes
622,10099582,source2_10099582_18_0,572374_0,"I have to disagree on the LNG, I mean there is fracking and then there is fracking and it has some pretty extreme problems of it's own however, as long as they dont try to carve a new energy corridor out of the mountains and rainforest behind Kitimat, which would most certainly be followed by an oil pipeline, I'll wait till I see the plan.Prince Rupert is a huge maybe too. Also, if you are referring to the Unistoten clan of the Wutsuitan nation, they will never budge!",{},"Mar 23, 2013",OceanEscape,No
623,10099582,source2_10099582_18_1,572374_0, the Unistoten look like a small bunch of anarchists who are against everything....they are overstepping their legal rights by a mile in turning away workers and threatening them.Having a strong opinion is one thing but threatening people and thinking you own the place is another thing completely,{},"Mar 23, 2013",logitburnitpaveit,No
624,10099582,source2_10099582_19,165030_0,"Where to begin? How did I and countless other BC residents feel about being labelled &quot;eco-terrorists&quot; by our own federal government? Knowing that not only was the RCMP spying on environmentalists and other terrorists, but that the feds had established a special unit in Edmonton to do it? Why should we take Enbridge and its apologists in Alberta seriously when we know they lobbied - successfully - for the changes to the Navigable Waters Act, Fisheries Act and Environmental Review process that removed protection of virtually all the rivers the Northern Gateway pipelines would cross? I could go on, but if you want to have a rational discussion about climate change, the tar sands, and our lack of a national energy policy, then I'll listen.",{},"Mar 22, 2013",northernangler,Yes
625,10099582,source2_10099582_19_0,165030_0,"enviros are victims of their own success...as they grew in influence and power to stop projects, the govt thought the pendulum has swung too far and went about righting that imbalance.what you got was extreme re-writing of the playing field via environmental protection and habitat regulations....reep what ye sow...its all the lefts fault...now live with it",{},"Mar 23, 2013",logitburnitpaveit,No
626,10099582,source2_10099582_20,034889_0,"would affected northern BC residents acceptthe probable sale of Northern Gateway Inc toa communist China state owned corporationlike CNOOC or PetroChina ?would BC residents accept taking an influencialseat behind the Tibetan Monks and theTiananmen Square protesters?Harper's heavy crude gov't has alreadysigned the FIPA trade protection deal withcommunist China.when the FIPA with communist China is ratified,the existing Chinese controlled corportations operatingin Canada will have the right to launch damagesuits, in secrecy, with any change in existing lawsregulating labour, immigration, environmentaloversight, tariffs, anythiing that may affect theprojected profits of these corporations.",{},"Mar 22, 2013",kussncynik,No
627,10099582,source2_10099582_21,167394_0,"Actions speak louder than words isn't just a saying.If Enbridge had shown it was a responsible company by proactively going in and cleaning up its spills in the Kalamazoo river, for instance, those annoying ads might be more palatable. They could and should have taken lessons from BP. For all the negative press after the gulf oil spill, at least BP was shown taking responsibility.Likewise, the Federal government's announcements about spill responses are just noise until they show they are capable of action. Let them go in and figure out how to get the 700 tonnes of bunker c that has recently been slowly leaking out of the USAT Brigadier General M.G. Zalinski which sank in 1946.www.oceanecology.ca/zalinski.htmI think there probably will be a pipeline in northern BC, if Black gets his refinery going (which should be in Taylor, not Kitimat to avoid piping the bitumen over the environmentally dicey area, but he didn't ask my advice)But unless Enbridge puts its money where its mouth is and shows us it is a responsible company, their proposal is dead in the water.",{},"Mar 22, 2013",SFD1,Yes
628,10099582,source2_10099582_21_0,167394_0,"Actually, the federal government's star clean-up ship ran aground on the way to the news conference.www.vancouversun.com/life/environment/Vancouver+largest+spill+clean+ship+sandbar+route/8129094/story.htmlWonder why we're worried on the west coast?",{},"Mar 22, 2013",uucluelet,No
629,10099582,source2_10099582_22,222445_0,"Not enough is made of the chronic and serial incompetence of Enbridge. From their inept handling of their pipeline spills in Michigan and Wisconsin to their ham handed planning with Keystone, it's no surprise their business plans keep going down in flames. It's only a secret to their senior management team that the Nebraska sandhills are a globally recognized and treasured environmental jewel. Why not try running a pipeline though Banff or Yellowstone? It's clear that management suffers from groupthink and is seized with nothing but brown-nosing 'yes' men. Republicans don't want a pipeline through the sandhills. This is something an unpaid intern could've found out had senior management been willing to listen or subscribed to National Geographic. The fact they've repeated this incompetence within B.C. speaks volumes about how shareholders are best served by replacing senior leadership with people who've a minimal clue.",{},"Mar 22, 2013",ottova,Yes
630,10099582,source2_10099582_22_0,222445_0,"Endbridge as nothing to do with Nebraska! If you are referring to Keystone that is transCanada! As to Endbridge it's record forcthe last half century is one of the very best, demonizing it now is just stupid because Endbridge has the most to prove and therefore is the best choice! Pat McDaniels has been best CEO many times in Forbes, Time, Canadian top fifty etc! Throw the baby out with the bathwater!",{},"Mar 22, 2013",Richard _S,No
631,10099582,source2_10099582_22_1,222445_0," Richard _S to say that Endbridge is the best, is to play with figures. On large spills you are right, but on small spills you are out to lunch. The Alberta government only reports spills over a certain size. Any closer look shows that Endbridge record is not as good as it looks. The biggest problem with Endbridge, Alberta/Canadian governments and the media they think that West is Alberta, it is not. In BC we have a name for Albertans, we call them Easterns.",{},"Mar 22, 2013",Ivan2,No
632,10099582,source2_10099582_22_2,222445_0," Indeed, Otava, an unpaid intern could have discovered that Enbridge is not involved with Keystone XL and that pipelines (albeit smaller, distribution lines) do, in fact, run through Banff.",{},"Mar 22, 2013",CanadaFst,No
633,10099582,source2_10099582_23,198433_0,"Facts, the failure of Northern Gateway goes much deeper than pointing out the ignorance of the Anti pipeline ,Anti Oil Sands propaganda! First is that American Industrial interests headed by several funds led by the Rockefelle foundation selectively bought the green opposition with millions of dollars contributed through 350,org and Bill McGibbon and using Tides USA funded Tides Canada to the tune of 150 million plus the 30 million or so paid directly to BC First Nations to obstruct the process ! This info doesn't change the effective job that has been done in obstructing access to the Oil Sands! These industrial giants view Canadian resources as one might look on &quot;money in the bank&quot; so to speak for future US needs and by doing this the energy is reserved for the US and kept out of Asian hands! Sadly the effort will not work and as we have seen by Obama's willingness to be played by Warren Buffett the Oil will go by rail to the nearest Terminal and then by barge! What won't happen is for it to be stopped, And the fact is America needs several million barrels a day of importated oil just to meet today's needs, and America is still dependent on Coal for much of it's electrical production 50% in fact! The joke is that American industry is building in Canada to refine, produce, export the very things that would have been done in the USA, because we need those by products ! The best the Anti Movement will do is frustrate themselves and redirect the dynamics going forward!",{},"Mar 22, 2013",Richard _S,Yes
634,10099582,source2_10099582_23_0,198433_0,If you are going to represent the views of the lunatic fringe it is not enough to include in your conspiracy theory the Rockefelle (sp.) Foundation and Warren Buffett. At least Bill Gates and the International Zionist conspiracy must also be mentioned. This gets a failing grade as standards have to be kept up but keep foaming. You show some promise in your ability to make up facts.,{},"Mar 22, 2013",DVBjorkman,No
635,10099582,source2_10099582_24,275889_0,"Really? Enbridge Gateway? Responsibility for &quot;poisoning the well&quot; for any reasonable discussion going forward rests entirely with the OFF (off fossil fuel) activists. Thanks for the general public brainwashing and misinformation campaign should be directed to the Dogwood Initiative, Pipe Up Against Enbridge, Greenpeace, Suzuki Foundation, etc. Enbridge has done nothing but take the high road, follow the regulatory process and stick to the facts.",{},"Mar 22, 2013",Sock Monk,Yes
636,10099582,source2_10099582_24_0,275889_0,'follow the (biased) regulatory process'and - heh- 'stick with the facts'?like the complete absence of inclusion ofthe causes of the Kalamazoo spill?and the magical erasing of allthe Douglas Channel islands inEnbridge's pipedream propoganda add?,{},"Mar 22, 2013",kussncynik,No
637,10099582,source2_10099582_24_1,275889_0, are you for real?,{},"Mar 22, 2013",sailorken,No
638,10099582,source2_10099582_25,842748_0,"A little perspective please, think of all the royalty income from the energy sector employing well paid taxpayers, where will much of the equalization payments come from? So concerned about the environment, what about the clear cut practices in the forest industry, how about air pollution from pulp and paper industry, how about the hydro lines that crisscross the province, entirely safe? Is a hydro electric dam that floods thousands of acres somehow better? A pipeline taking perhaps a 100 meter swath underground, plenty of checks along the way, pipelines already exist everywhere...hello out there!The country needs exports, what's the alternative?",{},"Mar 22, 2013",highfade,Yes
639,10099582,source2_10099582_25_0,842748_0,got any details on the'plenty of checks along the way'?'cause Enbridge was not required totable any details of their plans for'checks along the way'.trust? ask the Kalamazoo residents..,{},"Mar 22, 2013",kussncynik,No
640,10099582,source2_10099582_25_1,842748_0," The alternative is to have a responsible government and responsible industry. Both have proven to be highly irresponsible, especially when it comes to the environment. Both have shown they cannot be trusted. And yes, highfade, what about the forest industry, hydro lines?Plus, the NG is just a money grab from Alberta and CPC. You think BC people are going to get jobs from the pipeline? Think again. You think BC will profit when they hold all the marbles - and the risks?",{},"Mar 22, 2013",Jymn,No
641,10099582,source2_10099582_25_2,842748_0, Part of the alternative would be to supply Quebec and the maritimes with Canadian product. They get it from such lovely folks as the saudis at the moment.,{},"Mar 22, 2013",Pundit Slayer,No
642,10099582,source2_10099582_25_3,842748_0," by your tone, you would likely support child porn, legalizing heroine and meth if the tax dollars were your only concern.",{},"Mar 22, 2013",keithcummings,No
643,10099582,source2_10099582_26,265349_0,"&quot;Instead, the narrative - pipelines are horrible, tankers will destroy the province and possibly the world - was defined by the environmental movement and first nations leaders who felt they weren't properly consulted. Enbridge was knocked out before the fight really got started.&quot;You're right! The ONLY reason Environmentalists and First Nations people are blocking the pipeline is out of spite for not being consulted early (and paid off properly).There could be NO other reasons for them to block the pipeline or the tanker traffic to Kitimat, right?And Enbridge's problem isn't a bad product, it's just bad marketing, right?The central thrust of your article - that the pipeline is likely doomed - is acceptable, but some of the reasons you lay out for it are not, sir.",{},"Mar 22, 2013",blatanville,Yes
644,10099582,source2_10099582_26_0,265349_0,"Perhaps you missed the Kalamaoo River spill and the fact it took Enbridge specialists 16 hours to realize there was a spill and then to shut the line down?No, it's not bad &quot;marketing&quot;, but a very bad product ( tarsands crude impregnated with toxic sludge to allow it to flow more easily), shipped through pipelines that are unsafe and overseen by Enbridge incompitants.There have been all sorts of efforts by the pipeline forces to &quot;pay off&quot; some first nations leaders, which have resulted in the ouster of those very &quot;leaders&quot; by their own membership.The greatest hurdle has been the sleeze exemplified in the efforts of both the industry and the politicians helping them, to intimidate environmentalists and FNs. Joe Oliver, is, in my book the Sleeze King.",{},"Mar 24, 2013",joe bloagh,No
645,10099582,source2_10099582_27,903822_0,"Overly dramatic, self serving rhetoric? Seriously?!1) No net benefit in the form of jobs or money for BC, yet 100% of the marine risk2) Any spill on our coast would be catastrophic. Combine this with harrowing seas, violent tidal swings and very narrow entrance to the Douglas Channel and you are guaranteed a spill. &quot;When, not If&quot; does not work for the people of BC.3) Alberta already has plenty of pipeline capacity. The issue they face is over production! The Oil Sands should be a backbone to a strong economy for generations to come, it should not be THE economy. If they slowed the rate of extraction, demand would increase and so would the price the oil sells for, which brings me to;4) Because of the rush to exploit this resource we've suddenly - almost overnight - become a Petro Dollar. This rise in the value of the CDN $ has virtually crippled our manufacturing and high tech industries elsewhere in Canada, making us ever more reliant on Oil Sands revenue.Take this pipeline and Alberta's self centered, red neck attitude and shove it.",{},"Mar 22, 2013",John Zimmerman,Yes
646,10099582,source2_10099582_27_0,903822_0,"love to vote for you,if you were a candidate.",{},"Mar 22, 2013",sailorken,No
647,10099582,source2_10099582_27_1,903822_0, so you go and prove his point by being completely over the top with specious claims and hyperbole...&quot;any spill on the coast would be catastrophic&quot; oh my...would the world end too!! what if it is a small spill like the one the Hartley bay natives did a few years ago? did their culture die...did the whole coast die?? I didn't think so.,{},"Mar 23, 2013",logitburnitpaveit,No
648,10099582,source2_10099582_28,977462_0,"In his last sentence, the term &quot;self-serving&quot; appears. Yes, we in BC are self-serving, looking out for ourselves and our environment so we don't become an oil-soaked wasteland like parts of Alberta.",{},"Mar 22, 2013",NewGov,Yes
649,10099582,source2_10099582_28_0,977462_0,Ha ha. Oil soaked wastland. Brush the cheezies off of your greenpeace t shirt and actually visit Alberta sometime. Your local service station's oil change bay is more oil-soaked.,{},"Mar 22, 2013",Sock Monk,No
650,10099582,source2_10099582_29,371599_0,Enbridge started by first trying to bribe the Indians and then lie about it . Then they stated they had agreements across BC with First Nations more lies .,{},"Mar 22, 2013",Dusty8,Yes
651,10099582,source2_10099582_29_0,371599_0,then they made douglas channel look like the middle of the pacific.total BS,{},"Mar 22, 2013",sailorken,No
652,10099582,source2_10099582_30,268869_0,So looks like Alberta's oil bonanza is stranded! Someone should tell the oil companies that Newfoundland and Labrador's offshore oil (realized and potential) is easily transportable anywhere in the world. Let's see who freezes in the dark!,{},"Mar 22, 2013",Ike111,No
653,10099582,source2_10099582_31,546384_0,"Bad journalism, Gary. I am disappointed. It could have been a simulatenously pro-business and pro-environment piece. Instead, it has some good points but it is not fully thought out, and frankly, lack the depth that I expected from you.",{},"Mar 22, 2013",EP604,Yes
654,10099582,source2_10099582_31_0,546384_0,"good points? maybe for CNOOC,Syncrude, Exxon, Imperial, etc,but not for Canadians.certainly not for north coast seacreatures, who cannot speak forthemselves",{},"Mar 22, 2013",kussncynik,No
655,10099582,source2_10099582_31_1,546384_0, Anything I've read of Gary Mason's sounds like he's from out of town and not particularly interested in what he's reporting on.,{},"Mar 22, 2013",Simone Maleschewski,No
656,10099582,source2_10099582_32,659646_0,"If a wasn't convinced the federal government is absolutely wrong on this pipeline proposal, it's latest plan, to &quot;consult&quot; with first nations using a treaty negotiator, would have convinced me it is.&quot;Consultations&quot; with FNs is a responsbility of the company applying for the pipeline permit and as far as I can see that is Enbridge, not some appointee earning income from our tax dollars to frighten FNs into ceding their lands and rights.Stephen Harper has been whining for years now on how the little person is robbing the government blind through EI payments and whatever, and is apparently blind to the fact his government is now robbing us taxpayers blind to pay for services the private sector ought to be covering.For once I have to say thank goodness we have a Constitution in this nation that seniors legal minds, rather than politicians, get to interpret. This is one of those eras when each and every government proposal or deed ought to be run by a court for fairness as it is obvious that &quot;fairness&quot; doesn't count in Harperland.",{},"Mar 24, 2013",joe bloagh,No
657,10099582,source2_10099582_33,879293_0,"It is well to remember that as far as pipelines are concerned the operators have a positive incentive to keep the oil in the pipeline and out of the environment. This is even mor than motivating than the negative incentives of fines and regulations. The products that pass through the pipeline are valuable. The owners want to lose as little as possible not because they particularly care about environmental concerns but because the oil or bitumin slurry represents money. Pipelines are also relatively easy to turn off at least compared to oil tankers. Most serious oil spills from pipelines such as Kalamazoo could easily have been minimized if the operator had taken appropriate action. However instead of shutting down the relevant section they increased the pressure and thus the loss. I doubt that whoever made that decision had much job security thereafter.As Schiller points out, &quot; Mit der Dummheit kampfen Gotter selbst vergebens&quot;.A refreshingly relatively neutral article. My compliments Sir.",{},"Mar 22, 2013",DVBjorkman,Yes
658,10099582,source2_10099582_33_0,879293_0,the dilbit is not as valuable as theland it pollutes,{},"Mar 22, 2013",kussncynik,No
659,10099582,source2_10099582_33_1,879293_0, you have contradicted yourself.,{},"Mar 22, 2013",sailorken,No
660,10099582,source2_10099582_34,495412_0,"The usual sort of drivel one expects from Gary Mason. Trying to spin it as a presentation problem. What a joke. The project fails on the facts, not because they were inadequate in spinning it properly to the rubes they take us to be. Advertising by Enbridge is nothing more than expensive shameless self promotion. Anything they have to say is hardly trustworthy given they have their eye on making billions of dollars. Self interest of that magnitude has a way of skewing one's perception of reality. The facts are what matter.Think Exxon Valdez. Think human error. Think of Enbridge's own admission that it would not be possible to buy enough insurance to cover a supertanker oil spill on our coast. Think of Harper disemboweling statutory environmental protections. Think of the consequences of freeing up all that carbon. (Perhaps Gary Mason believes climate change has just not been explained properly by the harvesters of coal and oil?) Maybe some people will make up their minds on this issue based on whatever Enbridge tells them, but I expect most British Columbians are thinking for themselves instead and have concluded Northern Gateway is a non starter.",{},"May 1, 2013",bassnote,No
661,10099582,source2_10099582_35,774327_0,When you start off by labeling anyone who has legitimate concerns 'radicals' you've basically shot yourself in the foot. If the Conservatives are stupid enough to push this disaster through then they're finished in this province and they can kiss their majority goodbye.,{},"Mar 28, 2013",TheStormFish,No
662,10099582,source2_10099582_36,323539_0,"How about this? The Enbridge Northern Gateway, a shortcut for the tar sands through the rainforest, is BC's risk. Ditto with the tankers. 300 tankers a year is probably the more realistic figure.Stating that after-the-fact safety measures will be put in place simply underscores our concerns out here - i.e. there will be screw-ups. Aerial surveillance of a spill is small comfort.Ergo, since there is a risk of screw-ups, the line should not be built.Come up with Plan B. We're not all tree-hugging extremists out here. Try the rail line from Tumbler Ridge to Rupert. It's already there.",{},"Mar 22, 2013",tedwilson2,Yes
663,10099582,source2_10099582_36_0,323539_0,"Unfortunately, I think the rail line would face opposition and blockades as well. And that would require courts and the police to enforce the laws which of late certain groups have immunity. Hopefully society is up for it.",{},"Mar 22, 2013",Onemoreboom,No
664,10099582,source2_10099582_36_1,323539_0, Gee Tim what a good idea. But what about just carrying in paper cups one by one so that if one gets dropped little harm is done. Admittedly a bit labour intensive but hey we could use the jobs.,{},"Mar 22, 2013",DVBjorkman,No
665,10099582,source2_10099582_36_2,323539_0," yes,lets put joe oliver up in a small aircraft,at night in a snowstorm with 50 knot winds.see any oil there joe?idiots",{},"Mar 22, 2013",sailorken,No
666,10099582,source2_10099582_37,602414_0,"PetroChina is poised to build Northern Gateway,using their own foreign labour and materials'PetroChina bids for US-$5.5Billion Northern Gateway'www.chinagoabroad.comis this the prosperity and jobs Harper's jesters arepromising? jobs for whom?",{},"Mar 22, 2013",kussncynik,No
667,10099582,source2_10099582_38,171861_0,"When the Harper Govt. declared war on science and the environment red flags went up all over the industrialized world! On issues related to responsible resource management and protecting the environment Canada no longer has any credibility! After all, actions speak louder than words!!",{},"Mar 22, 2013",buckley3,No
668,10099582,source2_10099582_39,691377_0,New Democratic MP Nathan Cullen maintained that the initiatives were an exercise in greenwashing - a term for efforts designed solely to propagate the perception that an organization's goals are environmentally friendly.&quot;....the harper TarSands/Budget Bill = HItler Enabling Acten.wikipedia.org/wiki/Enabling_Act_of_1933www.historyplace.com/worldwar2/timeline/enabling.htm,{},"Mar 22, 2013",LETS BE CIear_CONs are LIARs,Yes
669,10099582,source2_10099582_39_0,691377_0,"Sick of your cons are liars theme the NDP in BC did more damage with lying during the Fast Ferries Scandal and later with Casinogate in which Dix was caught lying, but be selective, the Liberals are just dandy so how is it that the Cons are so bad?",{},"Mar 22, 2013",Richard _S,No
670,10099582,source2_10099582_39_1,691377_0, Cullen is bought and paid for enviro and natives (who are also bought by Tides et al)Cullen is against every major project in the northwest...the most negative politician the area has ever had,{},"Mar 22, 2013",logitburnitpaveit,No
671,10099582,source2_10099582_40,587745_0,BC environmental hypocrisy over pipelines and oil sands exports is disgusting. Do any of you BC so-called environmental activists have any idea what BC coal is doing to our planet's environment? Have you seen what coal extraction is doing to your own province? Have you ever enjoyed the sublime delights of the bird sanctuary at Ladner with that monstrous Roberts Bank coal terminal eyesore in the background?Check out the greenhouse gas emissions from the coal industry in all its forms and then compare it to the greenhouse gas emissions from the petroleum industry in all its forms.How much of the coal produced in BC is consumed domestically? We all know the answer to that question. The goofy logic of the crazy BC Greens would say that not a single kilogram of coal should be produced in their province because there is no domestic market.You can not at the same time be environmentally 'pure' about the oil sands and completely ignore the environmental catastrophe BC coal is inflicting on our planet.,{},"Mar 22, 2013",retired juggie,Yes
672,10099582,source2_10099582_40_0,587745_0,"I think your confused, the oil pipeline opposition in BC has absolutely nothing to do with climate change for the vast majority of us and everything to do with the destruction of a pristine rainforest and coastline that currently is a huge part of our economy, and renewable I might add too.Having said that, if others want to oppose tar sands pipelines because of bitumen's wheel to well carbon footprint the more the merrier I say, but blame American and European opinion if ya feel the GHG argument is a bum wrap.",{},"Mar 23, 2013",OceanEscape,No
673,10099582,source2_10099582_41,398676_0,"On the most important issues of our time--the environment and climate change--our government has no credibility, either globally or at home.The people who voted for them have a lot to answer for.",{},"Mar 25, 2013",wolfhall,No
